OBJECTID,EPAID,SITENAME,SITEADDR,SITECITY,SITECOUNTY,LATITUDE,LONGITUDE,GEOLOC_COD,SOURCE,Land_Use_R,Vol_Cleanu,Laserfiche,Update Date,x,y
49757,NONCD0002655,UNIVERSITY SQUARE,830 WEST MARKET STREET,GREENSBORO,GUILFORD,36.07319,-79.80097,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002654*%22%7D,7/2/2026 12:00:00 AM,-79.8009699999999,36.0731900000001
49758,NONCD0002656,UNOCAL - GOODRICH,12040 GOODRICH DRIVE,CHARLOTTE,MECKLENBURG,35.12534,-80.96502,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,TRUE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002655*%22%7D,7/2/2026 12:00:00 AM,-80.96502,35.1253400000001
49759,NONCD0002657,US AIRWAYS MAINTENANCE FACILITY,5020 HANGAR ROAD,CHARLOTTE,MECKLENBURG,35.205827,-80.944756,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002656*%22%7D,7/2/2026 12:00:00 AM,-80.944756,35.2058270000001
49760,NONCD0002658,US AIRWAYS MAINTENANCE HANGAR-B,815 RADAR ROAD,GREENSBORO,GUILFORD,36.097719,-79.930202,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ESRI AGOL BASE MAP,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002657*%22%7D,7/2/2026 12:00:00 AM,-79.930202,36.097719
49761,NONCD0002666,CARQUEST RETAIL FACILITY,5307 W MARKET ST,GREENSBORO,GUILFORD,36.07065,-79.88341,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002658*%22%7D,7/2/2026 12:00:00 AM,-79.88341,36.0706500000001
49762,NONCD0002667,VALSPAR MIRROR COATINGS,3125 SPRING GARDEN STREET,GREENSBORO,GUILFORD,36.06026,-79.84683,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002666*%22%7D,7/2/2026 12:00:00 AM,-79.84683,36.06026
49763,NONCD0002668,VANN CROSSROADS,ROANOKE AND CHURCH ROADS,CLINTON,SAMPSON,35.17453,-78.39925,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002667*%22%7D,7/2/2026 12:00:00 AM,-78.3992499999999,35.1745300000001
49764,NONCD0002669,STEPHENS TIRE FIRE,6721 CLARENDON CHADBOURN RD,CHADBOURN,COLUMBUS,34.2789,-78.8339,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,UNKNOWN,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002668*%22%7D,7/2/2026 12:00:00 AM,-78.8339,34.2789000000001
49765,NONCD0002670,VEMCO MUSIC-LAKE LYNN,3542 GILLESPIE STREET,FAYETTEVILLE,CUMBERLAND,34.983118,-78.906702,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002669*%22%7D,7/2/2026 12:00:00 AM,-78.9067019999999,34.983118
49766,NONCD0002673,ENVIRONETICS BURN SITE,ASHBURY CHURCH RD,IRONTON,LINCOLN,35.48344,-81.15551,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002670*%22%7D,7/2/2026 12:00:00 AM,-81.1555099999999,35.48344
49767,NONCD0002674,VIRGINIA CAROLINA FREIGHT LINES #2,710 CALVERT STREET,CHARLOTTE,MECKLENBURG,35.23073,-80.86138,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002673*%22%7D,7/2/2026 12:00:00 AM,-80.8613799999999,35.2307300000001
49768,NONCD0002675,VIRKLER CO. PLANT,1022 PRESSLEY ROAD,CHARLOTTE,MECKLENBURG,35.19208,-80.89348,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002674*%22%7D,7/2/2026 12:00:00 AM,-80.89348,35.19208
49769,NONCD0002676,"VITAFOAM, INC.",2222 SURRETT DRIVE,HIGH POINT,RANDOLPH,35.91707,-80.00072,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,TRUE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002675*%22%7D,7/2/2026 12:00:00 AM,-80.0007199999999,35.91707
49770,NONCD0002679,VULCAN MATERIALS,P.O. BOX 156,ENKA,BUNCOMBE,35.54413,-82.66952,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002676*%22%7D,7/2/2026 12:00:00 AM,-82.66952,35.5441300000001
49771,NONCD0002681,"WOOD TREATERS, INC",224 SAW DUST RD,ROCKY POINT,PENDER,34.43095,-77.8861,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002679*%22%7D,7/2/2026 12:00:00 AM,-77.8860999999999,34.4309500000001
49772,NONCD0002683,W.E. GARRISON COMPANY,5820 FAYETTEVILLE ROAD,RALEIGH,WAKE,35.69954,-78.67173,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002681*%22%7D,7/2/2026 12:00:00 AM,-78.67173,35.6995400000001
49773,NONCD0002684,W.L. AUTO SERVICE,129 MONTLIEU AVENUE,GREENSBORO,GUILFORD,36.069926,-79.885798,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ESRI AGOL BASE MAP,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002683*%22%7D,7/2/2026 12:00:00 AM,-79.885798,36.0699260000001
49774,NONCD0002685,WAGRAM INTENTIONAL DUMP,OFF 401,WAGRAM,SCOTLAND,34.911858,-79.366128,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002684*%22%7D,7/2/2026 12:00:00 AM,-79.3661279999999,34.9118580000001
49775,NONCD0002686,WAHLRAB RESIDENCE,3040 SHAMROCK DRIVE,CHARLOTTE,MECKLENBURG,35.2357,-80.77379,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002685*%22%7D,7/2/2026 12:00:00 AM,-80.77379,35.2357000000001
49776,NONCD0002688,WAKE COUNTY HOMELESS SHELTER(MONTGOMERY,1420 S. WILMINGTON STREET,RALEIGH,WAKE,35.76219,-78.64025,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002686*%22%7D,7/2/2026 12:00:00 AM,-78.64025,35.76219
49777,NONCD0002689,WAKE COUNTY SCHOOLS-NOBLE ROAD FORMER MA,503 NOBLE ROAD,RALEIGH,WAKE,35.813333,-78.631666,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002688*%22%7D,7/2/2026 12:00:00 AM,-78.6316659999999,35.8133330000001
49778,NONCD0002690,WALDON ROAD,WALDON ROAD & KIKER ROAD,CHARLOTTE,MECKLENBURG,35.273958,-80.95675,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002689*%22%7D,7/2/2026 12:00:00 AM,-80.9567499999999,35.2739580000001
49779,NONCD0002691,"DIAMONDBACK PRODUCTS, INC",40 W 12TH AVE,LEXINGTON,DAVIDSON,35.81514,-80.26862,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002690*%22%7D,7/2/2026 12:00:00 AM,-80.2686199999999,35.81514
49780,NONCD0002692,"WALNUT COVE, TOWN OF/PUBLIC SUPPLY WELL",MAIN STREET,WALNUT COVE,STOKES,36.29837,-80.141926,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002691*%22%7D,7/2/2026 12:00:00 AM,-80.141926,36.29837
49781,NONCD0002693,"WAND, JOSEPH PROPERTY",2501 ENGLEWOOD DRIVE,DURHAM,DURHAM,36.01586,-78.9331,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002692*%22%7D,7/2/2026 12:00:00 AM,-78.9331,36.01586
49782,NONCD0002694,WAR MEMORIAL STADIUM,510 YANCEYVILLE STREET,GREENSBORO,GUILFORD,36.07907,-79.77785,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002693*%22%7D,7/2/2026 12:00:00 AM,-79.7778499999999,36.0790700000001
49783,NONCD0002696,WARLICKS GROCERY,2673 PLATEAU ROAD,VALE,LINCOLN,35.53633,-81.37512,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002694*%22%7D,7/2/2026 12:00:00 AM,-81.37512,35.5363300000001
49784,NONCD0002697,WARREN ROAD,WARREN ROAD - NEAR CHAR-DOUG A,CHARLOTTE,MECKLENBURG,35.21332,-80.956914,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002696*%22%7D,7/2/2026 12:00:00 AM,-80.956914,35.2133200000001
49785,NONCD0002698,WASHINGTON STREET INCIDENTS,"918, 920, 926 WASHINGTON STREE",GRAHAM,ALAMANCE,36.08183,-79.4088,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002697*%22%7D,7/2/2026 12:00:00 AM,-79.4088,36.08183
49786,NONCD0002700,WATSON TRANSPORT WELL,4127 KINGS MOUNTAIN HIGHWAY,BESSEMER CITY,GASTON,35.254793,-81.266458,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002698*%22%7D,7/2/2026 12:00:00 AM,-81.2664579999999,35.2547930000001
49787,NONCD0002702,WELLMAN FIBER INDUSTRIES,HWY 53,CEDAR CREEK,CUMBERLAND,34.984928,-78.786553,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002700*%22%7D,7/2/2026 12:00:00 AM,-78.786553,34.984928
49788,NONCD0002705,WEST LIDDELL ST,235 WEST LIDDELL STREET,CHARLOTTE,MECKLENBURG,35.236891,-80.833935,GEOCODE (ADDRESS MATCH),ESRI AGOL BASE MAP,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002702*%22%7D,7/2/2026 12:00:00 AM,-80.8339349999999,35.2368910000001
49789,NONCD0002708,WESTINGHOUSE & CORDAGE,WESTINGHOUSE BV & CORDAGE ST V,CHARLOTTE,MECKLENBURG,35.12094,-80.93293,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002705*%22%7D,7/2/2026 12:00:00 AM,-80.9329299999999,35.1209400000001
49790,NONCD0002709,WESTOVER SHOPPING CENTER,1506 - 1550 WEST BOULEVARD,CHARLOTTE,MECKLENBURG,35.216666,-80.883333,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002708*%22%7D,7/2/2026 12:00:00 AM,-80.8833329999999,35.216666
49791,NONCD0002711,WESTPOINT STEVENS,AIRPORT ROAD,WAGRAM,SCOTLAND,34.8391,-79.3733,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002709*%22%7D,7/2/2026 12:00:00 AM,-79.3733,34.8391
49792,NONCD0002712,WESTRIDGE VILLAGE SHP CTR/CLEAN CLEAN,120 S WINSTEAD AVE,ROCKY MOUNT,NASH,35.962312,-77.850238,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,GOOGLE MAPS,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002711*%22%7D,7/2/2026 12:00:00 AM,-77.8502379999999,35.9623120000001
49793,NONCD0002717,WHITINSVILLE SPINNING RING COMPANY,148 BOXWOOD LANE,GASTONIA,GASTON,35.281666,-81.181944,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002712*%22%7D,7/2/2026 12:00:00 AM,-81.181944,35.281666
49794,NONCD0002719,"WILBORN PROPERTY, GARFIELD","2366 RED, WHITE AND BLUE ROAD",ROARING RIVER,WILKES,36.180962,-80.989151,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002717*%22%7D,7/2/2026 12:00:00 AM,-80.9891509999999,36.1809620000001
49795,NONCD0002721,"WILDER FARM, GAIL",3343 WEST RIVER RD,FRANKLINTON,FRANKLIN,36.12221,-78.40698,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002719*%22%7D,7/2/2026 12:00:00 AM,-78.40698,36.1222100000001
49796,NONCD0002722,WILDWOOD LOOP,133 - 137 WILDWOOD LOOP,STATESVILLE,IREDELL,35.8375,-80.84877,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002721*%22%7D,7/2/2026 12:00:00 AM,-80.8487699999999,35.8375
49797,NONCD0002724,WILGROVE EXPRESS - SOLVENTS,10102 ALBEMARLE ROAD,CHARLOTTE,MECKLENBURG,35.20866,-80.67283,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002722*%22%7D,7/2/2026 12:00:00 AM,-80.67283,35.2086600000001
49798,NONCD0002725,WILGROVE MOBILE HOME PARK,ALBEMARLE RD,CHARLOTTE,MECKLENBURG,35.20816,-80.66861,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002724*%22%7D,7/2/2026 12:00:00 AM,-80.6686099999999,35.2081600000001
49799,NONCD0002728,"WILLIAMS, E. W. FACILITY",8200 AND 8250 FAYETTEVILLE RD,RALEIGH,WAKE,35.66277,-78.70277,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002725*%22%7D,7/2/2026 12:00:00 AM,-78.70277,35.6627700000001
49800,NONCD0002733,PERTH ROAD PCE SITE,1156 PERTH RD,TROUTMAN,IREDELL,35.66651,-80.89391,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002728*%22%7D,7/2/2026 12:00:00 AM,-80.8939099999999,35.6665100000001
49801,NONCD0002734,WILMINGTON FERTILIZER COMPANY,1702 NORTH 6TH STREET,WILMINGTON,NEW HANOVER,34.257222,-77.942777,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002733*%22%7D,7/2/2026 12:00:00 AM,-77.942777,34.2572220000001
49802,NONCD0002735,WILMINGTON RESOURCES,2200 US HWY 421 N,WILMINGTON,NEW HANOVER,34.26488,-77.95263,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002734*%22%7D,7/2/2026 12:00:00 AM,-77.9526299999999,34.2648800000001
49803,NONCD0002736,WILMINGTON SHIPYARD (FORMER),1500 POINT HARBOR RD.,WILMINGTON,NEW HANOVER,34.251111,-77.955555,GPS (2-5 METER),,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002735*%22%7D,7/2/2026 12:00:00 AM,-77.9555549999999,34.251111
49804,NONCD0002737,CAYUGA ST & N LIBERTY ST PCE,4212 N GLENN AVE,WINSTON-SALEM,FORSYTH,36.14755,-80.22581,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002736*%22%7D,7/2/2026 12:00:00 AM,-80.22581,36.14755
49805,NONCD0002738,WILSON PEST CONTROL,401 WEST END BOULEVARD,WINSTON-SALEM,FORSYTH,36.103238,-80.258638,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002737*%22%7D,7/2/2026 12:00:00 AM,-80.258638,36.103238
49806,NONCD0002740,WILSON TECH-FIRE TRAINING,2315 WHITLEY RD,WILSON,WILSON,35.72988,-77.88096,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002738*%22%7D,7/2/2026 12:00:00 AM,-77.88096,35.72988
49807,NONCD0002742,PARKWAY CHEVROLET (FRMR),205 SMOKEY PARK HWY,ASHEVILLE,BUNCOMBE,35.56422,-82.63101,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002740*%22%7D,7/2/2026 12:00:00 AM,-82.6310099999999,35.56422
49808,NONCD0002748,RAIL ROAD FRICTION PRODUCTS,13601 AIRPORT RD,MAXTON,SCOTLAND,34.762758,-79.367521,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ESRI AGOL BASE MAP,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002742*%22%7D,7/2/2026 12:00:00 AM,-79.367521,34.7627580000001
49809,NONCD0002749,WISCASSETT MILLS,233 MONTGOMERY AVENUE,ALBEMARLE,STANLY,35.356646,-80.195898,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002748*%22%7D,7/2/2026 12:00:00 AM,-80.1958979999999,35.3566460000001
49810,NONCD0002753,WOODLAWN CENTER PROPERTY,1600 WOODLAWN ROAD,CHARLOTTE,MECKLENBURG,35.1716,-80.84888,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002749*%22%7D,7/2/2026 12:00:00 AM,-80.84888,35.1716000000001
49811,NONCD0002754,WOODLEAF ROAD SOLVENT SITE,2021 WOODLEAF ROAD,SALISBURY,ROWAN,35.694849,-80.514367,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002753*%22%7D,7/2/2026 12:00:00 AM,-80.5143669999999,35.694849
49812,NONCD0002755,WOODS SERVICE STATION - FORMER,108 W. WASHINGTON STREET,LA GRANGE,LENOIR,35.305779,-77.789834,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002754*%22%7D,7/2/2026 12:00:00 AM,-77.789834,35.305779
49813,NONCD0002756,WOODWARD NITRATES,19714 STOUGH FARM ROAD,CORNELIUS,MECKLENBURG,35.48009,-80.90659,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002755*%22%7D,7/2/2026 12:00:00 AM,-80.9065899999999,35.4800900000001
49814,NONCD0002757,IDLEWILD RD CARBON TETRACHLORIDE,13101 IDLEWILD RD,MINT HILL,MECKLENBURG,35.13788,-80.68282,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0002756*%22%7D,7/2/2026 12:00:00 AM,-80.6828199999999,35.1378800000001
